current-state,current-county,origin-state,origin-county,Estimate,MOE
023,031,012,091,6,10
024,003,012,091,74,87
024,005,012,091,43,68
024,015,012,091,153,186
024,017,012,091,20,32
024,027,012,091,18,29
024,031,012,091,27,48
024,037,012,091,78,91
024,043,012,091,37,49
024,045,012,091,38,63
025,023,012,091,15,24
026,081,012,091,10,16
026,099,012,091,88,80
026,163,012,091,16,27
027,019,012,091,3,5
027,023,012,091,2,3
028,033,012,091,49,70
028,047,012,091,151,123
028,059,012,091,19,27
028,081,012,091,126,190
028,087,012,091,39,56
028,089,012,091,28,44
029,095,012,091,16,25
029,099,012,091,8,13
029,101,012,091,53,61
029,113,012,091,75,113
029,183,012,091,21,33
029,189,012,091,12,14
030,031,012,091,17,19
031,055,012,091,48,43
031,153,012,091,19,36
032,003,012,091,396,252
034,005,012,091,60,59
034,015,012,091,45,71
034,029,012,091,123,150
035,001,012,091,92,65
035,009,012,091,109,89
035,013,012,091,62,102
036,009,012,091,3,4
036,045,012,091,8,9
036,047,012,091,7,11
036,059,012,091,23,35
036,061,012,091,83,140
036,099,012,091,7,11
037,013,012,091,1,2
037,021,012,091,63,61
037,031,012,091,18,19
037,045,012,091,28,33
037,049,012,091,26,39
037,051,012,091,156,128
037,057,012,091,1,2
037,063,012,091,10,18
037,067,012,091,29,46
037,085,012,091,145,164
037,093,012,091,38,44
037,113,012,091,30,44
037,119,012,091,97,142
037,135,012,091,25,43
037,155,012,091,2,4
037,161,012,091,3,6
037,165,012,091,1,2
037,179,012,091,5,9
037,191,012,091,49,62
039,057,012,091,92,139
039,095,012,091,32,51
039,113,012,091,94,120
039,145,012,091,24,28
040,021,012,091,14,23
040,027,012,091,96,119
040,109,012,091,24,35
040,115,012,091,2,3
040,121,012,091,4,6
040,143,012,091,99,115
041,051,012,091,145,228
041,067,012,091,22,27
042,003,012,091,8,13
042,055,012,091,4,7
042,071,012,091,41,46
042,073,012,091,40,61
042,075,012,091,8,13
042,121,012,091,17,24
044,005,012,091,155,143
045,013,012,091,286,278
045,015,012,091,27,40
045,017,012,091,14,21
045,019,012,091,14,21
045,043,012,091,41,53
045,045,012,091,12,18
045,079,012,091,84,56
045,085,012,091,76,86
046,077,012,091,1,2
046,093,012,091,13,19
046,117,012,091,49,67
047,031,012,091,73,107
047,037,012,091,10,15
047,093,012,091,10,15
047,107,012,091,23,29
047,119,012,091,103,174
047,125,012,091,52,54
047,153,012,091,35,44
047,157,012,091,49,52
047,165,012,091,71,85
047,179,012,091,9,16
047,189,012,091,92,127
048,029,012,091,362,228
048,039,012,091,27,48
048,041,012,091,1,3
048,043,012,091,3,7
048,113,012,091,200,136
048,141,012,091,88,140
048,149,012,091,25,41
048,167,012,091,42,67
048,183,012,091,41,67
048,187,012,091,42,68
048,201,012,091,121,149
048,215,012,091,3,8
048,253,012,091,4,8
048,417,012,091,1,2
048,441,012,091,34,40
048,451,012,091,57,98
048,453,012,091,267,336
048,465,012,091,31,49
048,485,012,091,23,38
048,493,012,091,1,2
048,497,012,091,13,20
049,035,012,091,10,15
049,053,012,091,53,90
050,027,012,091,20,31
051,059,012,091,71,84
051,099,012,091,16,28
051,137,012,091,10,16
051,179,012,091,52,62
051,650,012,091,181,198
051,700,012,091,28,36
051,810,012,091,117,184
053,029,012,091,36,40
053,033,012,091,92,65
053,035,012,091,7,11
053,053,012,091,86,78
054,081,012,091,57,65
055,073,012,091,17,27
055,081,012,091,8,13
055,133,012,091,29,50
006,083,012,093,45,70
011,001,012,093,1,5
012,001,012,093,17,21
012,007,012,093,20,29
012,009,012,093,61,92
012,011,012,093,22,27
012,013,012,093,21,36
012,015,012,093,9,11
012,023,012,093,19,23
012,027,012,093,39,29
012,029,012,093,19,22
012,031,012,093,16,25
012,033,012,093,25,24
012,043,012,093,6,11
012,045,012,093,12,16
012,055,012,093,3,8
012,057,012,093,14,32
012,061,012,093,41,58
012,063,012,093,66,44
012,065,012,093,6,12
012,069,012,093,13,18
012,075,012,093,8,13
012,077,012,093,49,35
012,079,012,093,6,12
012,085,012,093,169,160
012,086,012,093,102,57
012,091,012,093,32,28
012,097,012,093,27,34
012,099,012,093,32,47
012,105,012,093,39,33
012,107,012,093,128,126
012,111,012,093,61,71
012,113,012,093,4,8
012,115,012,093,87,105
012,117,012,093,12,19
012,119,012,093,50,41
012,123,012,093,50,41
012,125,012,093,9,13
012,131,012,093,7,14
013,093,012,093,1,3
013,131,012,093,20,29
017,097,012,093,19,31
018,071,012,093,44,60
018,133,012,093,23,35
026,035,012,093,10,13
026,037,012,093,23,30
027,021,012,093,7,7
034,001,012,093,8,16
034,029,012,093,4,8
036,049,012,093,1,3
036,091,012,093,20,32
037,043,012,093,29,52
037,045,012,093,15,24
037,071,012,093,1,2
037,079,012,093,16,24
037,081,012,093,1,2
037,097,012,093,4,7
037,175,012,093,1,2
039,037,012,093,10,16
039,099,012,093,18,31
042,079,012,093,7,11
045,091,012,093,23,38
047,017,012,093,6,8
047,173,012,093,42,66
048,061,012,093,53,85
049,035,012,093,65,92
001,025,012,095,13,23
001,031,012,095,67,60
001,045,012,095,41,30
001,069,012,095,20,23
001,073,012,095,153,143
001,077,012,095,70,68
001,081,012,095,79,61
001,089,012,095,81,68
001,097,012,095,22,36
001,101,012,095,3,6
001,103,012,095,21,34
001,113,012,095,14,21
001,115,012,095,14,22
001,119,012,095,60,81
002,020,012,095,41,49
002,068,012,095,11,26
004,003,012,095,29,33
004,005,012,095,14,22
004,013,012,095,632,292
005,007,012,095,20,22
005,045,012,095,11,18
005,119,012,095,34,39
005,139,012,095,2,4
006,001,012,095,32,38
006,007,012,095,11,19
006,013,012,095,102,79
006,019,012,095,81,81
006,029,012,095,12,19
006,031,012,095,24,40
006,037,012,095,401,159
006,041,012,095,47,70
006,053,012,095,8,13
006,059,012,095,192,119
006,061,012,095,26,28
006,065,012,095,47,43
006,067,012,095,133,94
006,071,012,095,40,43
006,073,012,095,266,153
006,075,012,095,93,129
006,079,012,095,44,68
006,081,012,095,64,82
006,085,012,095,368,211
006,089,012,095,3,8
006,095,012,095,40,50
006,097,012,095,31,38
006,111,012,095,18,29
006,113,012,095,16,26
008,001,012,095,66,67
008,005,012,095,49,48
008,013,012,095,70,62
008,014,012,095,28,35
008,031,012,095,174,100
008,035,012,095,65,86
008,041,012,095,254,177
008,045,012,095,43,71
008,049,012,095,45,72
008,059,012,095,53,47
008,069,012,095,44,54
008,123,012,095,19,30
009,001,012,095,32,33
009,003,012,095,89,66
009,009,012,095,20,25
009,011,012,095,23,37
010,001,012,095,5,12
010,003,012,095,98,121
010,005,012,095,15,23
011,001,012,095,71,42
012,001,012,095,"1,066",258
012,005,012,095,142,148
012,007,012,095,37,32
012,009,012,095,"1,510",448
012,011,012,095,"2,223",608
012,013,012,095,71,40
012,015,012,095,52,64
012,017,012,095,219,160
012,019,012,095,459,280
012,021,012,095,417,280
012,023,012,095,154,92
012,027,012,095,51,42
012,029,012,095,11,16
012,031,012,095,"1,539",618
012,033,012,095,215,129
012,035,012,095,78,69
012,037,012,095,51,31
012,039,012,095,180,133
012,041,012,095,101,61
012,043,012,095,21,19
012,045,012,095,111,65
012,047,012,095,82,57
012,049,012,095,4,8
012,053,012,095,84,63
012,055,012,095,211,231
012,057,012,095,"2,496",600
012,059,012,095,60,38
012,061,012,095,216,159
012,063,012,095,239,79
012,065,012,095,76,48
012,067,012,095,72,59
012,069,012,095,"5,310","1,229"
012,071,012,095,657,313
012,073,012,095,974,261
012,075,012,095,29,30
012,077,012,095,38,38
012,079,012,095,53,38
012,081,012,095,471,261
012,083,012,095,679,237
012,085,012,095,29,32
012,086,012,095,"1,583",396
012,087,012,095,39,37
012,089,012,095,16,25
012,091,012,095,178,97
012,093,012,095,73,47
012,097,012,095,"7,835","1,214"
012,099,012,095,"2,275",408
012,101,012,095,270,102
012,103,012,095,774,256
012,105,012,095,"3,140",753
012,107,012,095,23,25
012,109,012,095,731,363
012,111,012,095,341,174
012,113,012,095,53,40
012,115,012,095,630,298
012,117,012,095,"12,056","1,115"
012,119,012,095,300,262
012,121,012,095,25,24
012,123,012,095,285,84
012,125,012,095,66,37
012,127,012,095,"2,338",586
012,129,012,095,30,19
012,131,012,095,161,219
012,133,012,095,137,100
013,013,012,095,63,85
013,021,012,095,20,21
013,025,012,095,215,214
013,031,012,095,94,88
013,039,012,095,64,117
013,051,012,095,91,71
013,063,012,095,37,42
013,067,012,095,501,306
013,069,012,095,31,44
013,077,012,095,55,84
013,089,012,095,266,145
013,095,012,095,5,7
013,097,012,095,46,76
013,117,012,095,41,32
013,121,012,095,625,335
013,123,012,095,41,63
013,127,012,095,10,19
013,135,012,095,81,67
013,151,012,095,195,208
013,153,012,095,31,49
013,161,012,095,28,40
013,163,012,095,4,6
013,179,012,095,45,40
013,185,012,095,5,8
013,191,012,095,45,55
013,195,012,095,53,66
013,205,012,095,10,16
013,215,012,095,54,63
013,217,012,095,20,35
013,245,012,095,13,14
013,247,012,095,61,71
013,255,012,095,126,203
013,275,012,095,35,59
013,291,012,095,33,54
013,305,012,095,7,13
015,003,012,095,112,91
016,001,012,095,2,4
016,011,012,095,2,4
016,073,012,095,2,6
017,019,012,095,53,90
017,027,012,095,4,6
017,031,012,095,320,150
017,043,012,095,88,61
017,089,012,095,29,37
017,097,012,095,102,84
017,099,012,095,13,22
017,111,012,095,34,56
017,147,012,095,3,4
017,161,012,095,9,13
017,167,012,095,18,28
017,187,012,095,16,21
017,197,012,095,12,19
017,201,012,095,54,55
018,003,012,095,41,51
018,057,012,095,13,19
018,067,012,095,18,19
018,081,012,095,47,68
018,085,012,095,17,29
018,089,012,095,7,11
018,097,012,095,254,261
018,099,012,095,21,26
018,113,012,095,4,6
018,121,012,095,3,5
018,137,012,095,3,5
018,141,012,095,98,83
018,143,012,095,11,17
018,149,012,095,7,11
018,157,012,095,8,17
018,159,012,095,4,8
018,173,012,095,20,37
019,015,012,095,15,25
019,033,012,095,12,18
019,053,012,095,3,4
019,077,012,095,4,4
019,113,012,095,10,15
019,127,012,095,10,15
019,147,012,095,14,26
019,157,012,095,26,27
019,161,012,095,4,5
019,163,012,095,43,49
019,165,012,095,1,2
019,169,012,095,15,23
020,055,012,095,32,42
020,061,012,095,13,18
020,091,012,095,18,28
020,099,012,095,4,6
020,137,012,095,30,46
020,155,012,095,8,15
020,161,012,095,53,82
020,173,012,095,37,35
021,011,012,095,6,6
021,015,012,095,53,76
021,021,012,095,1,3
021,025,012,095,18,36
021,029,012,095,22,34
021,049,012,095,40,58
021,053,012,095,1,2
021,057,012,095,25,39
021,059,012,095,26,42
021,067,012,095,"1,023",604
021,071,012,095,15,29
021,085,012,095,39,53
021,111,012,095,13,19
021,121,012,095,1,2
021,147,012,095,8,16
021,161,012,095,13,22
021,199,012,095,7,13
021,205,012,095,7,14
021,209,012,095,15,24
021,225,012,095,35,37
021,227,012,095,71,74
021,239,012,095,1,2
022,055,012,095,7,10
022,071,012,095,99,124
022,115,012,095,12,14
023,001,012,095,22,32
023,005,012,095,29,40
023,011,012,095,1,2
023,013,012,095,9,19
024,003,012,095,49,56
024,005,012,095,11,16
024,015,012,095,12,19
024,017,012,095,60,92
024,021,012,095,13,17
024,025,012,095,19,28
024,027,012,095,46,55
024,031,012,095,30,34
024,033,012,095,128,103
024,041,012,095,29,46
024,510,012,095,50,57
025,003,012,095,29,45
025,005,012,095,47,54
025,009,012,095,28,44
025,013,012,095,21,20
025,017,012,095,234,138
025,021,012,095,104,144
025,023,012,095,119,94
025,025,012,095,208,116
025,027,012,095,124,137
026,009,012,095,9,13
026,013,012,095,4,10
026,021,012,095,3,4
026,037,012,095,23,27
026,047,012,095,12,19
026,049,012,095,19,25
026,065,012,095,19,28
026,073,012,095,30,46
026,081,012,095,116,91
026,099,012,095,8,13
026,107,012,095,11,14
026,111,012,095,30,49
026,125,012,095,181,96
026,145,012,095,7,11
026,151,012,095,3,4
026,159,012,095,6,9
026,161,012,095,68,59
026,163,012,095,216,131
027,021,012,095,4,5
027,023,012,095,1,2
027,037,012,095,133,122
027,041,012,095,7,10
027,053,012,095,46,42
027,061,012,095,2,3
027,071,012,095,4,4
027,089,012,095,3,4
027,091,012,095,1,2
027,097,012,095,2,3
027,109,012,095,17,27
027,123,012,095,10,20
027,131,012,095,12,16
027,137,012,095,16,25
027,149,012,095,13,19
028,013,012,095,7,13
028,071,012,095,39,54
028,081,012,095,6,13
028,083,012,095,5,10
028,115,012,095,39,64
028,121,012,095,6,11
029,019,012,095,15,22
029,037,012,095,50,77
029,043,012,095,11,20
029,047,012,095,14,24
029,071,012,095,8,13
029,077,012,095,25,29
029,095,012,095,7,11
029,167,012,095,8,12
029,169,012,095,9,29
029,183,012,095,46,70
029,189,012,095,10,14
029,195,012,095,8,13
029,219,012,095,39,56
029,510,012,095,14,22
030,111,012,095,9,14
031,025,012,095,19,28
031,045,012,095,78,111
031,055,012,095,45,31
031,109,012,095,59,60
031,153,012,095,11,17
032,003,012,095,462,276
032,031,012,095,8,13
033,003,012,095,2,4
033,011,012,095,34,49
033,013,012,095,13,16
033,015,012,095,44,58
034,001,012,095,71,97
034,003,012,095,102,73
034,005,012,095,14,17
034,007,012,095,32,45
034,011,012,095,47,70
034,013,012,095,27,30
034,015,012,095,31,36
034,017,012,095,74,53
034,021,012,095,28,46
034,023,012,095,33,54
034,025,012,095,68,62
034,027,012,095,40,43
034,029,012,095,70,62
034,031,012,095,22,27
034,035,012,095,33,49
034,039,012,095,180,167
035,001,012,095,50,47
035,025,012,095,13,19
035,043,012,095,20,33
035,049,012,095,58,76
036,001,012,095,10,13
036,005,012,095,416,231
036,011,012,095,7,10
036,013,012,095,198,189
036,019,012,095,22,25
036,023,012,095,8,15
036,027,012,095,5,7
036,029,012,095,113,85
036,031,012,095,19,23
036,033,012,095,9,13
036,045,012,095,53,60
036,047,012,095,353,143
036,053,012,095,12,42
036,055,012,095,66,56
036,059,012,095,9,11
036,061,012,095,370,216
036,063,012,095,6,9
036,067,012,095,35,49
036,075,012,095,10,16
036,081,012,095,300,173
036,085,012,095,21,27
036,087,012,095,76,113
036,095,012,095,37,53
036,101,012,095,33,32
036,103,012,095,180,107
036,119,012,095,17,28
037,005,012,095,14,16
037,011,012,095,27,34
037,021,012,095,124,145
037,039,012,095,118,153
037,045,012,095,12,19
037,047,012,095,5,11
037,049,012,095,32,49
037,051,012,095,260,144
037,057,012,095,59,94
037,059,012,095,11,19
037,063,012,095,210,202
037,067,012,095,41,41
037,069,012,095,44,62
037,081,012,095,119,76
037,085,012,095,12,21
037,089,012,095,18,44
037,093,012,095,80,121
037,101,012,095,15,22
037,105,012,095,9,14
037,107,012,095,35,39
037,109,012,095,65,95
037,113,012,095,14,16
037,115,012,095,1,3
037,119,012,095,202,100
037,127,012,095,3,7
037,129,012,095,58,75
037,131,012,095,3,7
037,135,012,095,31,49
037,141,012,095,1,4
037,147,012,095,1,2
037,149,012,095,49,77
037,167,012,095,37,57
037,173,012,095,8,17
037,175,012,095,59,97
037,179,012,095,18,27
037,183,012,095,343,157
037,185,012,095,11,16
037,189,012,095,13,20
037,191,012,095,5,10
038,009,012,095,5,8
038,015,012,095,13,18
038,035,012,095,4,8
038,077,012,095,3,6
038,093,012,095,17,28
038,101,012,095,2,4
039,017,012,095,36,37
039,023,012,095,53,62
039,025,012,095,15,26
039,027,012,095,28,44
039,035,012,095,172,104
039,045,012,095,52,57
039,049,012,095,60,50
039,061,012,095,6,9
039,081,012,095,3,4
039,085,012,095,20,21
039,093,012,095,6,9
039,095,012,095,47,47
039,099,012,095,37,71
039,103,012,095,33,40
039,113,012,095,9,15
039,119,012,095,15,23
039,133,012,095,33,39
039,139,012,095,9,11
039,151,012,095,10,16
039,153,012,095,18,28
039,155,012,095,14,22
039,169,012,095,3,7
040,013,012,095,24,26
040,031,012,095,47,39
040,039,012,095,7,15
040,109,012,095,64,52
040,143,012,095,40,36
040,145,012,095,20,29
041,005,012,095,37,57
041,039,012,095,14,21
041,041,012,095,4,8
041,047,012,095,17,21
041,051,012,095,12,20
041,067,012,095,53,75
042,003,012,095,217,141
042,011,012,095,6,12
042,017,012,095,83,107
042,019,012,095,2,4
042,027,012,095,60,64
042,029,012,095,14,21
042,041,012,095,34,53
042,043,012,095,9,15
042,045,012,095,140,108
042,069,012,095,35,53
042,071,012,095,3,6
042,075,012,095,23,35
042,077,012,095,23,30
042,079,012,095,22,35
042,091,012,095,65,50
042,095,012,095,21,24
042,101,012,095,41,38
042,111,012,095,21,31
042,121,012,095,2,3
042,131,012,095,9,20
042,133,012,095,59,55
044,005,012,095,51,46
044,007,012,095,140,132
044,009,012,095,29,31
045,007,012,095,10,15
045,013,012,095,142,95
045,015,012,095,8,16
045,019,012,095,106,115
045,031,012,095,17,31
045,045,012,095,42,61
045,047,012,095,76,78
045,059,012,095,15,21
045,061,012,095,7,10
045,063,012,095,9,13
045,065,012,095,4,6
045,073,012,095,16,25
045,075,012,095,14,17
045,077,012,095,10,17
045,079,012,095,295,249
045,083,012,095,101,83
045,085,012,095,11,23
045,087,012,095,4,7
045,091,012,095,93,86
046,015,012,095,4,6
047,011,012,095,9,15
047,019,012,095,4,6
047,025,012,095,70,106
047,031,012,095,7,11
047,037,012,095,142,82
047,051,012,095,11,20
047,061,012,095,33,42
047,065,012,095,182,171
047,087,012,095,37,62
047,093,012,095,179,118
047,113,012,095,35,50
047,119,012,095,61,79
047,143,012,095,5,11
047,149,012,095,79,78
047,155,012,095,69,92
047,157,012,095,69,57
047,163,012,095,12,18
047,165,012,095,7,13
047,187,012,095,173,140
047,189,012,095,67,108
048,027,012,095,37,42
048,029,012,095,376,404
048,085,012,095,508,362
048,113,012,095,170,86
048,121,012,095,201,113
048,141,012,095,41,49
048,147,012,095,9,17
048,157,012,095,25,42
048,167,012,095,27,39
048,189,012,095,4,6
048,199,012,095,24,29
048,201,012,095,446,249
048,227,012,095,31,45
048,241,012,095,1,3
048,245,012,095,1,2
048,257,012,095,10,13
048,279,012,095,10,15
048,309,012,095,7,8
048,339,012,095,215,372
048,355,012,095,44,71
048,365,012,095,4,6
048,367,012,095,78,106
048,373,012,095,53,78
048,375,012,095,8,17
048,381,012,095,7,12
048,389,012,095,1,3
048,403,012,095,2,5
048,423,012,095,23,32
048,439,012,095,400,216
048,451,012,095,36,55
048,453,012,095,25,27
048,471,012,095,24,32
048,479,012,095,6,8
048,491,012,095,115,119
049,005,012,095,10,17
049,011,012,095,12,20
049,017,012,095,6,11
049,035,012,095,57,65
049,041,012,095,2,3
049,057,012,095,40,64
050,005,012,095,7,7
050,007,012,095,5,10
050,021,012,095,4,7
051,003,012,095,12,19
051,013,012,095,96,80
051,027,012,095,16,29
051,041,012,095,113,150
051,059,012,095,177,153
051,083,012,095,15,23
051,087,012,095,41,64
051,095,012,095,341,440
051,097,012,095,12,20
051,107,012,095,60,54
051,153,012,095,72,59
051,165,012,095,29,35
051,179,012,095,29,45
051,199,012,095,14,23
051,540,012,095,6,10
051,570,012,095,10,16
051,600,012,095,13,23
